"","License.Issue.Date","License.Number","Animal.s.Name","Species","Primary.Breed","Secondary.Breed","ZIP.Code","Year","Avg.AGI","SES"
"2628",2022-08-28,"S112905","Minerva","Cat","Domestic Shorthair","Mix","98115",2022,100.7467087,"High"
"2629",2022-08-28,"584441","Tibia","Cat","Domestic Shorthair","","98122",2022,77.25699641,"Medium"
"2630",2022-08-28,"8040793","Toby","Cat","American Shorthair","Mix","98105",2022,108.5212338,"High"
"2631",2022-08-28,"S117976","Jon","Cat","Domestic Shorthair","Mix","98109",2022,108.8438562,"High"
"2632",2022-08-28,"S117975","Dany","Cat","Domestic Shorthair","Mix","98109",2022,108.8438562,"High"
"2633",2022-08-29,"566088","Tobi","Cat","Domestic Shorthair","","98116",2022,98.37759883,"Medium"
"2634",2022-08-29,"8040803","Gabby","Cat","Domestic Medium Hair","Mix","98125",2022,64.3982,"Medium"
"2635",2022-08-29,"8040804","Luna","Cat","Siamese","Mix","98125",2022,64.3982,"Medium"
"2636",2022-08-29,"8040805","Ringotaro","Cat","Domestic Shorthair","Mix","98115",2022,100.7467087,"High"
"2637",2022-08-29,"732158","Snowball","Cat","Domestic Medium Hair","","98136",2022,104.9786052,"High"
"2638",2022-08-29,"S120465","Stone","Cat","Domestic Shorthair","","98136",2022,104.9786052,"High"
"2639",2022-08-29,"8020303","Kitty","Cat","American Shorthair","Mix","98102",2022,94.8156801,"Medium"
"2640",2022-08-29,"578490","Kay Toe","Cat","Domestic Shorthair","","98125",2022,64.3982,"Medium"
"2641",2022-08-29,"S159593","Blackberry","Cat","Domestic Shorthair","Mix","98102",2022,94.8156801,"Medium"
"2642",2022-08-29,"8019680","Mei Mei","Cat","Domestic Shorthair","Domestic Shorthair","98133",2022,55.06720631,"Medium"
"2643",2022-08-29,"8009582","Lucas","Cat","Ragdoll","","98136",2022,104.9786052,"High"
"2644",2022-08-29,"S118853","Baggy","Cat","Domestic Shorthair","","98144",2022,76.60438247,"Medium"
"2645",2022-08-29,"8040818","Simba","Cat","Domestic Shorthair","Mix","98108",2022,50.01273345,"Medium"
"2646",2022-08-29,"8040819","MeiMei","Cat","Domestic Shorthair","Mix","98108",2022,50.01273345,"Medium"
"2647",2022-08-29,"S159600","Bruce Wayne","Cat","Domestic Shorthair","","98107",2022,77.42486188,"Medium"
"2648",2022-08-29,"8040824","Palacinka","Cat","Mix","Mix","98112",2022,202.574526,"High"
"2649",2022-08-29,"570033","Kalliegh","Cat","American Shorthair","","98119",2022,111.5524498,"High"
"2650",2022-08-29,"570049","Joey B","Cat","American Shorthair","","98119",2022,111.5524498,"High"
"2651",2022-08-30,"8040830","Tabitha","Cat","Domestic Shorthair","Mix","98118",2022,56.95778073,"Medium"
"2652",2022-08-30,"569354","Dewey","Cat","Domestic Medium Hair","","98107",2022,77.42486188,"Medium"
"2653",2022-08-30,"573896","Katie","Cat","Domestic Longhair","","98106",2022,50.07752,"Medium"
"2654",2022-08-30,"445365","Tin Tin","Cat","Domestic Shorthair","","98106",2022,50.07752,"Medium"
"2655",2022-08-30,"S159801","Pheobe","Cat","Domestic Shorthair","Mix","98125",2022,64.3982,"Medium"
"2656",2022-08-30,"8040845","Tåsi","Cat","American Shorthair","Mix","98144",2022,76.60438247,"Medium"
"2657",2022-08-30,"8040846","Sumåhi","Cat","American Shorthair","Mix","98144",2022,76.60438247,"Medium"
"2658",2022-08-30,"8040848","Unknown","Cat","American Shorthair","Mix","98108",2022,50.01273345,"Medium"
"2659",2022-08-30,"S118495","Fusa","Cat","Domestic Shorthair","Mix","98199",2022,130.7781505,"High"
"2660",2022-08-31,"S143292","Ambrosia","Cat","Domestic Shorthair","Mix","98117",2022,93.9535877,"Medium"
"2661",2022-08-31,"S117671","Benito","Cat","Domestic Shorthair","Mix","98199",2022,130.7781505,"High"
"2662",2022-08-31,"S117672","Sal","Cat","Domestic Shorthair","Mix","98199",2022,130.7781505,"High"
"2663",2022-08-31,"S119354","Samantha","Cat","Mix","Mix","98115",2022,100.7467087,"High"
"2664",2022-08-31,"430010","Tigger","Cat","Domestic Shorthair","","98199",2022,130.7781505,"High"
"2665",2022-08-31,"S146629","Peep","Cat","Domestic Shorthair","Mix","98107",2022,77.42486188,"Medium"
"2666",2022-08-31,"S120602","Darcy","Goat","Miniature","","98177",2022,120.1930867,"High"
"2667",2022-08-31,"S120601","Sassy","Goat","Miniature","","98177",2022,120.1930867,"High"
"2668",2022-08-31,"S159407","Emerald","Cat","Domestic Shorthair","Mix","98178",2022,51.03735537,"Medium"
"2669",2022-08-31,"8040865","Mikay","Cat","Domestic Shorthair","Mix","98136",2022,104.9786052,"High"
"2670",2022-08-31,"430272","Molly","Cat","Domestic Shorthair","","98115",2022,100.7467087,"High"
"2671",2022-08-31,"8020236","Tonto","Cat","Domestic Shorthair","","98107",2022,77.42486188,"Medium"
"2672",2022-08-31,"8020237","Zorro","Cat","Domestic Shorthair","","98107",2022,77.42486188,"Medium"
"2673",2022-08-31,"S154912","Julius","Cat","Domestic Shorthair","Mix","98104",2022,98.65607903,"Medium"
"2674",2022-08-31,"578224","Mandy","Cat","Siamese","Domestic Shorthair","98199",2022,130.7781505,"High"
"2675",2022-09-01,"8040871","Clyde","Cat","Domestic Medium Hair","Mix","98122",2022,77.25699641,"Medium"
"2676",2022-09-01,"8040873","Nutmeg","Cat","Domestic Shorthair","Mix","98136",2022,104.9786052,"High"
"2677",2022-09-01,"8040874","Minkowski","Cat","American Shorthair","Mix","98105",2022,108.5212338,"High"
"2678",2022-09-01,"8040882","Mirai","Cat","Domestic Medium Hair","Mix","98118",2022,56.95778073,"Medium"
"2679",2022-09-01,"8040883","Mahalo","Cat","Domestic Medium Hair","Mix","98118",2022,56.95778073,"Medium"
"2680",2022-09-01,"8040889","Momo","Cat","Domestic Shorthair","Mix","98004",2022,232.6557565,"High"
"2681",2022-09-01,"S120008","Henry","Cat","Domestic Shorthair","","98115",2022,100.7467087,"High"
"2682",2022-09-02,"8021746","Fionn Mac Cumhaill","Cat","Maine Coon","","98109",2022,108.8438562,"High"
"2683",2022-09-02,"8019863","Guwop","Cat","Domestic Longhair","Mix","98103",2022,85.42767318,"Medium"
"2684",2022-09-02,"730081","Cazadores","Cat","Domestic Shorthair","","98122",2022,77.25699641,"Medium"
"2685",2022-09-02,"8000812","Boots","Cat","Domestic Shorthair","Mix","98122",2022,77.25699641,"Medium"
"2686",2022-09-02,"8000811","Midnight","Cat","Domestic Shorthair","Mix","98122",2022,77.25699641,"Medium"
"2687",2022-09-02,"8040900","Belle","Cat","Domestic Shorthair","Mix","98103",2022,85.42767318,"Medium"
"2688",2022-09-02,"8040901","Cinder","Cat","Domestic Shorthair","Mix","98103",2022,85.42767318,"Medium"
"2689",2022-09-02,"724566","Ira","Cat","Domestic Shorthair","","98116",2022,98.37759883,"Medium"
"2690",2022-09-02,"724558","Garrison","Cat","Domestic Medium Hair","","98116",2022,98.37759883,"Medium"
"2691",2022-09-02,"8033865","Spooky","Cat","Domestic Shorthair","","98118",2022,56.95778073,"Medium"
"2692",2022-09-02,"8009676","Pyewacket","Cat","Domestic Longhair","Mix","98117",2022,93.9535877,"Medium"
"2693",2022-09-02,"8021685","Ava","Cat","American Shorthair","Mix","98107",2022,77.42486188,"Medium"
"2694",2022-09-02,"8040908","Melody Lawnmower Thunderbolt","Cat","Domestic Shorthair","Mix","98177",2022,120.1930867,"High"
"2695",2022-09-02,"8021645","Paprika","Cat","Mix","Mix","98112",2022,202.574526,"High"
"2696",2022-09-02,"8021644","Nutmeg","Cat","Mix","Mix","98112",2022,202.574526,"High"
"2697",2022-09-02,"8040914","Annie","Cat","Siberian","Mix","98115",2022,100.7467087,"High"
"2698",2022-09-02,"8040915","Blu","Cat","Birman","","98115",2022,100.7467087,"High"
"2699",2022-09-02,"S142560","kc","Cat","Siamese","Mix","98107",2022,77.42486188,"Medium"
"2700",2022-09-02,"8040917","Clover","Cat","Russian Blue","American Shorthair","98107",2022,77.42486188,"Medium"
"2701",2022-09-02,"8040918","Daisy","Cat","Russian Blue","American Shorthair","98107",2022,77.42486188,"Medium"
"2702",2022-09-02,"732717","MR Tuxx","Cat","Domestic Shorthair","","98102",2022,94.8156801,"Medium"
"2703",2022-09-02,"733314","Chika","Cat","Domestic Medium Hair","","98117",2022,93.9535877,"Medium"
"2704",2022-09-02,"733313","Bode","Cat","Domestic Shorthair","","98117",2022,93.9535877,"Medium"
"2705",2022-09-02,"733340","Millie","Cat","Domestic Medium Hair","","98118",2022,56.95778073,"Medium"
"2706",2022-09-02,"S135027","Milo","Cat","Domestic Shorthair","","98118",2022,56.95778073,"Medium"
"2707",2022-09-02,"732848","Otter Pop","Cat","Domestic Shorthair","","98116",2022,98.37759883,"Medium"
"2708",2022-09-02,"732078","Christina","Cat","Domestic Shorthair","","98115",2022,100.7467087,"High"
"2709",2022-09-02,"S104736","Klio","Cat","Domestic Shorthair","","98112",2022,202.574526,"High"
"2710",2022-09-02,"S145288","Lua","Cat","Domestic Shorthair","Mix","98125",2022,64.3982,"Medium"
"2711",2022-09-02,"732696","Spence","Cat","Domestic Shorthair","","98126",2022,70.93753425,"Medium"
"2712",2022-09-02,"S159757","Flower","Cat","Domestic Shorthair","Mix","98199",2022,130.7781505,"High"
"2713",2022-09-02,"S120018","Lizzie","Cat","Domestic Shorthair","Mix","98115",2022,100.7467087,"High"
"2714",2022-09-02,"8021793","Smokey Joe","Cat","Domestic Shorthair","Mix","98103",2022,85.42767318,"Medium"
"2715",2022-09-02,"715376","Motley","Cat","Siamese","","98144",2022,76.60438247,"Medium"
"2716",2022-09-02,"715315","Lucy","Cat","Siamese","","98144",2022,76.60438247,"Medium"
"2717",2022-09-02,"S121903","Cleo","Cat","European Shorthair","","98107",2022,77.42486188,"Medium"
"2718",2022-09-02,"S121902","Buffy","Cat","Siamese","European Shorthair","98107",2022,77.42486188,"Medium"
"2719",2022-09-02,"S118890","Mitzie May","Cat","Domestic Longhair","Mix","98103",2022,85.42767318,"Medium"
"2720",2022-09-02,"S118889","Bubbles","Cat","Domestic Shorthair","Mix","98103",2022,85.42767318,"Medium"
"2721",2022-09-02,"730205","Lewis","Cat","Scottish Fold","","98103",2022,85.42767318,"Medium"
"2722",2022-09-03,"8040925","Keycap","Cat","Domestic Shorthair","","98144",2022,76.60438247,"Medium"
"2723",2022-09-03,"S158865","Pocket","Cat","Domestic Shorthair","Mix","98117",2022,93.9535877,"Medium"
"2724",2022-09-03,"S158866","Timmy","Cat","Domestic Shorthair","Mix","98117",2022,93.9535877,"Medium"
"2725",2022-09-03,"584173","Oliver","Cat","Domestic Medium Hair","","98125",2022,64.3982,"Medium"
"2726",2022-09-03,"8021594","Tombo","Cat","Ragdoll","Mix","98103",2022,85.42767318,"Medium"
"2727",2022-09-03,"8021595","Penny","Cat","Domestic Shorthair","Mix","98103",2022,85.42767318,"Medium"
"2728",2022-09-03,"S120548","Butterball","Cat","Domestic Shorthair","","98118",2022,56.95778073,"Medium"
"2729",2022-09-03,"S120945","Spot","Cat","Domestic Shorthair","","98125",2022,64.3982,"Medium"
"2730",2022-09-03,"724654","Max","Cat","Maine Coon","","98115",2022,100.7467087,"High"
"2731",2022-09-03,"8020541","Lucy Geeses Potvin","Cat","Mix","Mix","98108",2022,50.01273345,"Medium"
"2732",2022-09-03,"445447","Storna","Cat","Domestic Shorthair","","98103",2022,85.42767318,"Medium"
"2733",2022-09-03,"S146395","Leo","Cat","Domestic Shorthair","","98117",2022,93.9535877,"Medium"
"2734",2022-09-03,"203503","Virgil","Cat","Domestic Shorthair","","98103",2022,85.42767318,"Medium"
"2735",2022-09-03,"434097","JoJo3","Cat","Domestic Shorthair","","98117",2022,93.9535877,"Medium"
"2736",2022-09-03,"S121139","Riggs","Cat","Domestic Medium Hair","Maine Coon","98118",2022,56.95778073,"Medium"
"2737",2022-09-03,"8021355","Ziggy","Cat","Domestic Shorthair","Mix","98121",2022,128.0871005,"High"
"2738",2022-09-03,"8021356","Lucy","Cat","Domestic Shorthair","Mix","98121",2022,128.0871005,"High"
"2739",2022-09-03,"S159761","Pip","Cat","Domestic Shorthair","Mix","98103",2022,85.42767318,"Medium"
"2740",2022-09-03,"8021513","Mimi","Cat","American Shorthair","Mix","98199",2022,130.7781505,"High"
"2741",2022-09-03,"724166","Tia","Cat","Maine Coon","","98103",2022,85.42767318,"Medium"
"2742",2022-09-03,"S120701","Georgie","Cat","Domestic Shorthair","","98126",2022,70.93753425,"Medium"
"2743",2022-09-03,"S117837","Roscoe","Cat","Domestic Shorthair","Mix","98115",2022,100.7467087,"High"
"2744",2022-09-03,"574262","Pidgeon","Cat","Domestic Shorthair","","98109",2022,108.8438562,"High"
"2745",2022-09-03,"S159766","Mae","Cat","Domestic Shorthair","Mix","98105",2022,108.5212338,"High"
"2746",2022-09-03,"S159765","Tots","Cat","Domestic Shorthair","Mix","98105",2022,108.5212338,"High"
"2747",2022-09-03,"574153","Sophie","Cat","Domestic Shorthair","","98103",2022,85.42767318,"Medium"
"2748",2022-09-03,"574152","Megan","Cat","Domestic Shorthair","","98103",2022,85.42767318,"Medium"
"2749",2022-09-03,"S119459","Jack","Cat","Domestic Shorthair","","98107",2022,77.42486188,"Medium"
"2750",2022-09-04,"724147","Gracie","Cat","Domestic Shorthair","","98103",2022,85.42767318,"Medium"
"2751",2022-09-04,"S142511","Pepper","Cat","Domestic Shorthair","Mix","98121",2022,128.0871005,"High"
"2752",2022-09-04,"S142510","Sergeant","Cat","Domestic Shorthair","Mix","98121",2022,128.0871005,"High"
"2753",2022-09-04,"S145987","Noo","Cat","Domestic Shorthair","Mix","98112",2022,202.574526,"High"
"2754",2022-09-04,"716401","Checkers","Cat","Domestic Shorthair","","98117",2022,93.9535877,"Medium"
"2755",2022-09-04,"730318","Lucy","Cat","Domestic Shorthair","","98101",2022,136.1487959,"High"
"2756",2022-09-04,"S154485","Dolce","Cat","Domestic Longhair","Mix","98115",2022,100.7467087,"High"
"2757",2022-09-04,"732923","Simba","Cat","Domestic Medium Hair","","98122",2022,77.25699641,"Medium"
"2758",2022-09-04,"S118913","Jordi","Cat","Domestic Shorthair","Mix","98115",2022,100.7467087,"High"
"2759",2022-09-04,"S118914","Maisie","Cat","Domestic Shorthair","Mix","98115",2022,100.7467087,"High"
"2760",2022-09-04,"8021677","Otis","Cat","Domestic Shorthair","Mix","98116",2022,98.37759883,"Medium"
"2761",2022-09-04,"8021462","Yuzu","Cat","Domestic Medium Hair","Mix","98125",2022,64.3982,"Medium"
"2762",2022-09-04,"8040964","Michelle Scharlock","Cat","American Shorthair","Mix","98116",2022,98.37759883,"Medium"
"2763",2022-09-04,"733283","Farfel","Cat","American Shorthair","","98115",2022,100.7467087,"High"
"2764",2022-09-04,"S154471","Oliver","Cat","Domestic Shorthair","Mix","98115",2022,100.7467087,"High"
"2765",2022-09-04,"8040967","Yzma","Cat","Domestic Shorthair","Mix","98133",2022,55.06720631,"Medium"
"2766",2022-09-05,"S121147","Mr T.C.","Cat","Domestic Longhair","Mix","98119",2022,111.5524498,"High"
"2767",2022-09-05,"8021361","Basil","Cat","Maine Coon","Mix","98133",2022,55.06720631,"Medium"
"2768",2022-09-05,"8000945","Sidney","Cat","Domestic Shorthair","","98116",2022,98.37759883,"Medium"
"2769",2022-09-05,"S134502","Minerva","Cat","Domestic Shorthair","Mix","98144",2022,76.60438247,"Medium"
"2770",2022-09-05,"8021695","Caliente","Cat","Domestic Medium Hair","Mix","98107",2022,77.42486188,"Medium"
"2771",2022-09-05,"8001418","Cookie","Cat","Domestic Medium Hair","Mix","98133",2022,55.06720631,"Medium"
"2772",2022-09-05,"730232","Whiskers","Cat","Domestic Shorthair","","98117",2022,93.9535877,"Medium"
"2773",2022-09-05,"730233","Sean","Cat","Domestic Shorthair","","98117",2022,93.9535877,"Medium"
"2774",2022-09-05,"S154476","Miles","Cat","Domestic Shorthair","","98133",2022,55.06720631,"Medium"
"2775",2022-09-05,"8040980","Georgia Rae","Cat","Domestic Medium Hair","","98125",2022,64.3982,"Medium"
"2776",2022-09-05,"8021812","Acorn","Cat","Domestic Shorthair","Mix","98109",2022,108.8438562,"High"
"2777",2022-09-05,"8021861","Cordova","Cat","Domestic Longhair","Mix","98112",2022,202.574526,"High"
"2778",2022-09-05,"434579","Paso","Cat","Domestic Shorthair","","98106",2022,50.07752,"Medium"
"2779",2022-09-05,"8040983","Perry","Cat","Domestic Shorthair","","98102",2022,94.8156801,"Medium"
"2780",2022-09-05,"8040984","Kandi","Cat","Domestic Medium Hair","","98102",2022,94.8156801,"Medium"
"2781",2022-09-05,"8000815","Carrboro","Cat","Domestic Shorthair","Mix","98103",2022,85.42767318,"Medium"
"2782",2022-09-05,"8040990","Umeshu","Cat","Domestic Longhair","Mix","98118",2022,56.95778073,"Medium"
"2783",2022-09-05,"S121221","Widget","Cat","Domestic Shorthair","","98122",2022,77.25699641,"Medium"
"2784",2022-09-05,"S121220","Doug","Cat","Domestic Shorthair","","98122",2022,77.25699641,"Medium"
"2785",2022-09-05,"716298","Balthazar","Cat","Domestic Shorthair","","98107",2022,77.42486188,"Medium"
"2786",2022-09-05,"716299","Granuaile","Cat","Domestic Medium Hair","","98107",2022,77.42486188,"Medium"
"2787",2022-09-06,"8022075","Pip","Cat","Domestic Shorthair","Mix","98118",2022,56.95778073,"Medium"
"2788",2022-09-06,"8040997","Fika","Cat","Domestic Longhair","Mix","98103",2022,85.42767318,"Medium"
"2789",2022-09-06,"8021969","Harrison","Cat","American Shorthair","Mix","98119",2022,111.5524498,"High"
"2790",2022-09-06,"586335","Charlotte","Cat","Domestic Shorthair","","98122",2022,77.25699641,"Medium"
"2791",2022-09-06,"586336","Chewbacca","Cat","Domestic Shorthair","","98122",2022,77.25699641,"Medium"
"2792",2022-09-06,"732968","Heiku","Cat","Domestic Shorthair","","98115",2022,100.7467087,"High"
"2793",2022-09-06,"732969","Rohai","Cat","Domestic Shorthair","","98115",2022,100.7467087,"High"
"2794",2022-09-06,"720462","Nixie","Cat","Siamese","Mix","98144",2022,76.60438247,"Medium"
"2795",2022-09-06,"724030","Ginger","Cat","Domestic Shorthair","","98117",2022,93.9535877,"Medium"
"2796",2022-09-06,"8041011","Athena","Cat","Domestic Shorthair","Mix","98103",2022,85.42767318,"Medium"
"2797",2022-09-06,"8041012","Hekate","Cat","Domestic Shorthair","Mix","98103",2022,85.42767318,"Medium"
"2798",2022-09-06,"8041015","Mike","Cat","Domestic Shorthair","Mix","98118",2022,56.95778073,"Medium"
"2799",2022-09-06,"S120623","Loki","Cat","Domestic Shorthair","","98101",2022,136.1487959,"High"
"2800",2022-09-06,"8020727","Sonny","Cat","Domestic Longhair","Mix","98103",2022,85.42767318,"Medium"
"2801",2022-09-06,"S118919","Rose","Cat","Domestic Shorthair","Mix","98102",2022,94.8156801,"Medium"
"2802",2022-09-06,"8041024","Sisu Datu Sanchez","Cat","Domestic Shorthair","Mix","98105",2022,108.5212338,"High"
"2803",2022-09-06,"S121632","Margo","Cat","Domestic Shorthair","","98112",2022,202.574526,"High"
"2804",2022-09-06,"730471","Pearl","Cat","Burmese","","98119",2022,111.5524498,"High"
"2805",2022-09-06,"8041030","Morty","Cat","British Shorthair","Mix","98102",2022,94.8156801,"Medium"
"2806",2022-09-07,"730458","All Ball","Cat","Domestic Shorthair","","98103",2022,85.42767318,"Medium"
"2807",2022-09-07,"8041033","Sushi","Cat","Siamese","","98115",2022,100.7467087,"High"
"2808",2022-09-07,"S121303","Franklin","Cat","Domestic Shorthair","","98118",2022,56.95778073,"Medium"
"2809",2022-09-07,"S121304","Suki","Cat","Domestic Shorthair","","98118",2022,56.95778073,"Medium"
"2810",2022-09-07,"8022592","Apollo","Cat","Domestic Shorthair","Mix","98133",2022,55.06720631,"Medium"
"2811",2022-09-07,"S154336","Jasper","Cat","Domestic Shorthair","Mix","98133",2022,55.06720631,"Medium"
"2812",2022-09-07,"S118944","Navi","Cat","Domestic Shorthair","Mix","98144",2022,76.60438247,"Medium"
"2813",2022-09-07,"8041037","Maeday Doom","Cat","American Shorthair","Domestic Shorthair","98292",2022,68.31823417,"Medium"
"2814",2022-09-07,"733204","Xena","Cat","Bengal","American Shorthair","98116",2022,98.37759883,"Medium"
"2815",2022-09-07,"S145007","Rue","Cat","Domestic Shorthair","Mix","98115",2022,100.7467087,"High"
"2816",2022-09-07,"8041038","Bandito","Cat","Domestic Shorthair","Siamese","98116",2022,98.37759883,"Medium"
"2817",2022-09-07,"8000548","Groucho","Cat","American Shorthair","Mix","98116",2022,98.37759883,"Medium"
"2818",2022-09-07,"578419","Zardoz","Cat","Domestic Shorthair","","98125",2022,64.3982,"Medium"
"2819",2022-09-07,"732044","Z","Cat","Domestic Shorthair","","98117",2022,93.9535877,"Medium"
